,product_id,product_name,category,segment,size,color,price,cogs,residual_log_price_cogs,residual_pct_price_cogs
51,587,SaigonFlex UC-52,Streetwear,Everyday,XL,silver,31.33370262797137,19.58344028160639,0.030731855131771013,3.285495236934511
52,588,SaigonFlex UC-53,Streetwear,Everyday,S,pink,7437.165180722891,6317.871821024096,0.09003886614860335,9.423312889147516
53,589,SaigonFlex UC-54,Streetwear,Everyday,M,yellow,10207.29366412214,7250.240689625954,-0.10224977625762932,-9.72080782411959
54,590,SaigonFlex UC-55,Streetwear,Everyday,L,red,10658.332964467008,10125.416316243656,0.18666733072182673,20.525070513429192
55,591,SaigonFlex UC-56,Streetwear,Everyday,XL,black,11048.621805273831,10496.190715010142,0.18515136344009697,20.3423897760755
56,592,SaigonFlex UC-57,Streetwear,Everyday,S,orange,11573.637804878048,7346.945278536587,-0.21991238330219964,-19.743244973251404
57,593,SaigonFlex UC-58,Streetwear,Everyday,M,blue,10942.190633484162,8946.335061936654,0.0354861998006033,3.6127532977526746
58,594,SaigonFlex UC-59,Streetwear,Everyday,L,white,42.90873487037344,24.500482522900096,-0.07395938999937801,-7.398507579118874
59,595,SaigonFlex UC-60,Streetwear,Everyday,XL,purple,8975.727475247524,5284.908337425743,-0.284393535632983,-24.756477935797285
60,596,SaigonFlex UC-61,Streetwear,Everyday,S,green,9577.146989690722,5842.05966371134,-0.25176568263253607,-22.260273624227136
61,597,SaigonFlex UC-62,Streetwear,Everyday,M,silver,60.89870697563103,38.963323338682926,0.01744500464825638,1.805787040502056
62,598,SaigonFlex UC-63,Streetwear,Everyday,L,pink,11489.45256880734,7924.275436706423,-0.1366684989967979,-12.775472768824288
63,599,SaigonFlex UC-64,Streetwear,Everyday,XL,yellow,10648.856285414482,10116.413471143758,0.18670482681434386,20.529592529874353
64,600,SaigonFlex UC-65,Streetwear,Everyday,S,red,9148.348757120662,4647.361168617297,-0.43277347878923145,-35.134161073148164
65,601,SaigonFlex UC-66,Streetwear,Everyday,M,black,15754.49563106796,14966.770849514562,0.17019478533324417,18.555045049864134
66,602,SaigonFlex UC-67,Streetwear,Everyday,L,orange,15756.270560747664,11752.60221126168,-0.07166212600408173,-6.9160126123507455
67,603,SaigonFlex UC-68,Streetwear,Everyday,XL,blue,11026.336363636365,8163.899443636364,-0.06400790880999807,-6.200954270533523
68,604,SaigonFlex UC-69,Streetwear,Everyday,S,white,6135.298830630299,4141.940240558514,-0.1315835351228163,-12.332005997472624
69,605,SaigonFlex UC-70,Streetwear,Everyday,M,purple,4940.962741935484,3748.214336032258,-0.00585963172388837,-0.5844047197103462
70,606,SaigonFlex UC-71,Streetwear,Everyday,L,green,4042.8549822064056,3552.4566728647687,0.1495331626329559,16.134471013884127
71,607,SaigonFlex UC-72,Streetwear,Everyday,XL,silver,11408.04,7676.470116,-0.1610253188220394,-14.874597514340385
72,608,SaigonFlex UC-73,Streetwear,Everyday,S,pink,11699.1,11114.145,0.18273996715437946,20.052385526424462
73,609,SaigonFlex UC-74,Streetwear,Everyday,M,yellow,10426.571033557047,8987.704230926174,0.09039763259459654,9.462097215097812
74,610,SaigonFlex UC-75,Streetwear,Everyday,L,red,11122.506,9587.600172,0.08767336538405246,9.16419322944434
75,611,SaigonFlex UC-76,Streetwear,Everyday,XL,black,17959.956617647054,12395.962057499995,-0.15478648864896982,-14.341185802156195
76,612,SaigonFlex UC-77,Streetwear,Everyday,S,orange,11727.45,7625.187989999999,-0.19650265120680643,-17.842006883093635
77,613,SaigonFlex UC-78,Streetwear,Everyday,M,blue,30.15463522343498,17.203640475749392,-0.053420538540923435,-5.487650865668554
78,614,SaigonFlex UC-79,Streetwear,Everyday,L,white,8263.487647058824,6609.137420117648,0.02531867406113264,2.564589319254431
79,615,SaigonFlex UC-80,Streetwear,Everyday,XL,purple,8328.96637057599,4873.278223424012,-0.2875380612326204,-24.99304458781907
80,616,SaigonFlex UC-81,Streetwear,Everyday,S,green,8545.56230769231,7898.663241,0.16855829510304687,18.36247350332381
81,617,SaigonFlex UC-82,Streetwear,Everyday,M,silver,10151.263043478262,6680.546208913043,-0.17833708009079174,-16.336010147865704
82,618,SaigonFlex UC-83,Streetwear,Everyday,L,pink,14262.4125,13549.291875,0.1743888796706532,19.053518451091325
83,619,SaigonFlex UC-84,Streetwear,Everyday,XL,yellow,11336.85,6509.61927,-0.31935764225280217,-27.341488000403615
84,620,SaigonFlex UC-85,Streetwear,Everyday,S,red,30.15483325288156,17.16017393108335,-0.05581781218077886,-5.727103611695177
85,621,SaigonFlex UC-86,Streetwear,Everyday,M,black,62.2827889133325,34.48317542707641,-0.12450471304598532,-12.005320498432146
86,622,SaigonFlex UC-87,Streetwear,Everyday,L,orange,9946.84289008455,7374.589318708685,-0.05831238937880556,-5.665203867372721
87,623,SaigonFlex UC-88,Streetwear,Everyday,XL,blue,17011.958108108105,9844.820157162165,-0.32868020922613717,-28.01472941111744
88,624,SaigonFlex UC-89,Streetwear,Everyday,S,white,45.01401526716507,26.88267126437134,-0.03345821152544204,-3.408696402652532
89,625,SaigonFlex UC-90,Streetwear,Everyday,M,purple,16075.5,8733.81915,-0.38940677351302355,-32.256637600664334
90,626,SaigonFlex UC-91,Streetwear,Everyday,L,green,17013.896946107783,16163.202098802392,0.16695306595689807,18.17120863328386
91,627,SaigonFlex UC-92,Streetwear,Everyday,XL,silver,11006.55,7708.987620000001,-0.1194641238800731,-11.261711831599786
92,628,SaigonFlex UC-93,Streetwear,Everyday,S,pink,11516.4,9278.76348,0.0186692909392292,1.8846720959604997
93,629,SaigonFlex UC-94,Streetwear,Everyday,M,yellow,9968.7,9470.265,0.189487008370115,20.865604844819337
94,630,SaigonFlex UC-95,Streetwear,Everyday,L,red,6176.85,3866.090415,-0.20751989416900862,-18.74423118443881
95,631,SaigonFlex UC-96,Streetwear,Everyday,XL,black,4677.019784172662,4443.168794964029,0.22138819814961153,24.787733075620583
96,632,SaigonFlex UC-97,Streetwear,Everyday,S,orange,4844.7,2618.07588,-0.3440843852388147,-29.120971027497312
97,633,SaigonFlex UC-98,Streetwear,Everyday,M,blue,6803.801506849315,3769.3060347945207,-0.3335985781755859,-28.371262458660134
98,634,SaigonFlex UC-99,Streetwear,Everyday,L,white,10788.273954983924,6005.8321107395495,-0.3482100323361106,-29.408397391263314
99,635,SaigonFlex UC-00,Streetwear,Everyday,XL,purple,10745.220588235294,9205.430477941176,0.08296157308315877,8.651026643754093
100,636,SaigonFlex UC-01,Streetwear,Everyday,S,green,10891.997347272134,9183.042963485135,0.06638903612336122,6.865036485528192
101,637,SaigonFlex UC-02,Streetwear,Everyday,M,silver,10938.358303886926,8362.374923321555,-0.031642457330768536,-3.1150682221959256
102,638,SaigonFlex UC-03,Streetwear,Everyday,L,pink,12105.45,11500.1775,0.1813007133341955,19.879633358648725
103,639,SaigonFlex UC-04,Streetwear,Everyday,XL,yellow,10586.428125,10057.10671875,0.18695267155947448,20.559486865543626
104,640,SaigonFlex UC-05,Streetwear,Everyday,S,red,9757.343076923078,9269.475923076923,0.1903903455954694,20.974908559986616
105,641,SaigonFlex UC-06,Streetwear,Everyday,M,black,9957.778918764305,8252.011389979976,0.05294490827675702,5.437850355228894
106,642,SaigonFlex UC-07,Streetwear,Everyday,L,orange,10862.120949720673,7602.398452709498,-0.11962091608875802,-11.275644006792524
107,643,SaigonFlex UC-08,Streetwear,Everyday,XL,blue,13917.75,9639.43365,-0.140561208093807,-13.114133807297195
108,644,SaigonFlex UC-09,Streetwear,Everyday,S,white,10607.752256033578,8623.041808929696,0.03103069951660231,3.152094068232241
109,645,SaigonFlex UC-10,Streetwear,Everyday,M,purple,8950.095000000001,8502.590250000001,0.19403050055121973,21.41638922130948
110,646,SaigonFlex UC-11,Streetwear,Everyday,L,green,11258.1,8881.51509,-0.0014436790825271828,-0.1442799676293698
111,647,SaigonFlex UC-12,Streetwear,Everyday,XL,silver,11033.912927650028,6038.860545302861,-0.36618718294964836,-30.666220321079518
112,648,SaigonFlex UC-13,Streetwear,Everyday,S,pink,10560.816,10032.7752,0.18705477681510807,20.571804707764326
113,649,SaigonFlex UC-14,Streetwear,Everyday,M,yellow,10084.343684210527,9580.1265,0.18900082170708643,20.80681795373762
114,650,SaigonFlex UC-15,Streetwear,Everyday,L,red,6110.106266552755,5804.600953225117,0.21012121843670784,23.387731801236335
115,651,SaigonFlex UC-16,Streetwear,Everyday,XL,black,9885.465808383236,5627.795684712575,-0.3221428088101277,-27.544075304694708
116,652,SaigonFlex UC-17,Streetwear,Everyday,S,orange,9960.631578947368,9462.6,0.1895211396456471,20.869732896393394
117,653,SaigonFlex UC-18,Streetwear,Everyday,M,blue,10584.532361623616,10055.305743542434,0.18696022073647,20.560397544386294
118,654,SaigonFlex UC-19,Streetwear,Everyday,L,white,12297.939230769232,11683.04226923077,0.18063571587296323,19.799899624437067
119,655,SaigonFlex UC-20,Streetwear,Everyday,XL,purple,11836.938926174498,7837.237263020134,-0.17876049159633745,-16.37112895204151
120,656,SaigonFlex UC-21,Streetwear,Everyday,S,green,10963.752007822686,8877.35000073403,0.02569486731938042,2.603083434017719
121,657,SaigonFlex UC-22,Streetwear,Everyday,M,silver,11020.21447260834,10469.203748977923,0.18525988271643712,20.355457467394437
122,658,SaigonFlex UC-23,Streetwear,Everyday,L,pink,11169.79043478261,8112.6187927826095,-0.08377821229103866,-8.037391269021345
123,659,SaigonFlex UC-24,Streetwear,Everyday,XL,yellow,18102.50513513513,10184.469389027028,-0.35951426933950614,-30.200540541096743
124,660,SaigonFlex UC-25,Streetwear,Everyday,S,red,8500.351456310678,5856.742153398059,-0.12497004488701435,-11.74943633436904
125,661,SaigonFlex UC-26,Streetwear,Everyday,M,black,27.4457202657164,16.64539331995362,0.010232276574332566,1.090942298586969
126,662,SaigonFlex UC-27,Streetwear,Everyday,L,orange,10139.144776119403,5848.258706865672,-0.3101268634215728,-26.66795205506155
127,663,SaigonFlex UC-28,Streetwear,Everyday,XL,blue,8397.9,7978.004999999999,0.19671490661557733,21.74300938221993
128,664,SaigonFlex UC-29,Streetwear,Everyday,S,white,41.1417745385124,22.89831299904119,-0.09604380800201895,-9.51943134510372
129,665,SaigonFlex UC-30,Streetwear,Everyday,M,purple,27.512292997345988,17.265415450344953,0.04233079203729728,4.58587663384337
130,666,SaigonFlex UC-31,Streetwear,Everyday,L,green,9766.924054054054,7154.271869594596,-0.0696176711939902,-6.72583986256415
131,667,SaigonFlex UC-32,Streetwear,Everyday,XL,silver,9799.404146341463,9309.43393902439,0.19020902746269996,20.952961008152982
132,668,SaigonFlex UC-33,Streetwear,Everyday,S,pink,16826.67,12741.154524,-0.05939914096467369,-5.767369383719687
133,669,SaigonFlex UC-34,Streetwear,Everyday,M,yellow,16376.85,13867.91658,0.053572061734172394,5.503720331451019
134,670,SaigonFlex UC-35,Streetwear,Everyday,L,red,10899.88914893617,10354.894691489362,0.18572266261781323,20.411200764497597
135,671,SaigonFlex UC-36,Streetwear,Everyday,XL,black,11194.626315789474,7866.463912105264,-0.116900862918218,-11.033908901756758
136,672,SaigonFlex UC-37,Streetwear,Everyday,S,orange,11024.427272727276,10473.20590909091,0.1852437716811277,20.35351731503669
137,673,SaigonFlex UC-38,Streetwear,Everyday,M,blue,27.486860722153324,16.36372210394695,-0.007365531517688595,-0.7783441761231137
138,674,SaigonFlex UC-39,Streetwear,Everyday,L,white,8419.577208862469,6274.268936044312,-0.04616875286226829,-4.512605691503564
139,675,SaigonFlex UC-40,Streetwear,Everyday,XL,purple,7873.649577861162,5241.488523982176,-0.15613368779093229,-14.45787714914826
140,676,SaigonFlex UC-41,Streetwear,Everyday,S,green,9891.036652260638,9195.696775606715,0.16821898752010433,18.32192593363659
141,677,SaigonFlex UC-42,Streetwear,Everyday,M,silver,36.480756727820456,21.977431584878826,-0.013186620978510089,-1.3687968099505832
142,678,SaigonFlex UC-43,Streetwear,Everyday,L,pink,15.4049348383473,9.151706300666453,0.031015844057639352,3.5064729042222638
143,679,SaigonFlex UC-44,Streetwear,Everyday,XL,yellow,16.610464145853648,9.801441325584722,0.01915351282534683,2.1353234920374122
144,680,SaigonFlex UC-45,Streetwear,Everyday,S,red,26.44547294094096,16.0250054413446,0.011746070989597346,1.25618945788098
145,681,SaigonFlex UC-46,Streetwear,Everyday,M,black,8907.554838709679,8272.446178709677,0.17155781705234396,18.71796367377105
146,682,SaigonFlex UC-47,Streetwear,Everyday,L,orange,11641.827272727272,11059.735909090909,0.18294683153759017,20.077236011666795
147,683,SaigonFlex UC-48,Streetwear,Everyday,XL,blue,10477.884955752212,6262.6318380530965,-0.2759267245261334,-24.116068257844425
148,684,SaigonFlex UC-49,Streetwear,Everyday,S,white,10989.136432160803,10439.679610552765,0.1853789252970106,20.369794014612307
149,685,SaigonFlex UC-50,Streetwear,Everyday,M,purple,10129.728957654725,8328.663148983715,0.0443493760246394,4.535320214357934
150,686,SaigonFlex UC-51,Streetwear,Everyday,L,green,9634.396153846154,5513.764918846154,-0.31580169376625733,-27.08317698930313
151,687,SaigonFlex UC-52,Streetwear,Everyday,XL,silver,5610.653125000001,4180.4976434375,-0.029176016064491606,-2.8761185812076864
152,688,SaigonFlex UC-53,Streetwear,Everyday,S,pink,6694.905,5116.246400999999,-0.01132594320474567,-1.126422260591678
153,689,SaigonFlex UC-54,Streetwear,Everyday,M,yellow,4162.627714977795,3842.937906467501,0.19769102060807775,21.86551346910989
154,690,SaigonFlex UC-55,Streetwear,Everyday,L,red,4598.817231121282,3100.062695498856,-0.1208908624404188,-11.390188308261944
155,691,SaigonFlex UC-56,Streetwear,Everyday,XL,black,4663.545057034221,4430.36780418251,0.22150982125113927,24.802935458259476
156,692,SaigonFlex UC-57,Streetwear,Everyday,S,orange,3023.37,1991.191482,-0.12641185637930086,-11.880072900887713
157,693,SaigonFlex UC-58,Streetwear,Everyday,M,blue,22.084313317745423,12.489209747825754,-0.040704811391059526,-4.294410131568145
158,189,DragonWear UC-01,Streetwear,Everyday,M,yellow,9513.0,6181.5474,-0.1882868703279179,-17.164596186615615
159,190,DragonWear UC-02,Streetwear,Everyday,L,red,9443.7,7547.405040000001,0.01893784814845567,1.9120888091046326
160,191,DragonWear UC-03,Streetwear,Everyday,XL,black,9513.0,9029.7396,0.1906170113233685,21.002408894528255
161,192,DragonWear UC-04,Streetwear,Everyday,S,orange,37.55095959605123,21.336185365589483,-0.07083115223471914,-7.135704797380623
162,193,DragonWear UC-05,Streetwear,Everyday,M,blue,9191.7,7248.57462,0.006728355542964692,0.675197942875142
163,194,DragonWear UC-06,Streetwear,Everyday,L,white,23.029830867355027,14.651084686631249,0.06611053664145006,7.335180430155459
164,195,DragonWear UC-07,Streetwear,Everyday,XL,purple,9191.7,5645.5421400000005,-0.24317109131490078,-21.589263788341473
165,196,DragonWear UC-08,Streetwear,Everyday,S,green,10073.7,7970.31144,0.006155101943193131,0.6174862926091887
166,387,LotusWear UC-01,Streetwear,Everyday,XL,silver,11966.85,11368.5075,0.18178611946104972,19.937867943743637
167,388,LotusWear UC-02,Streetwear,Everyday,S,pink,12720.344318181818,12084.327102272728,0.17921218340721445,19.629397714635978
168,389,LotusWear UC-03,Streetwear,Everyday,M,yellow,11063.057547169812,10102.784152075472,0.1455930880844214,15.674335158747263
169,390,LotusWear UC-04,Streetwear,Everyday,L,red,16691.85,12462.13521,-0.07315664482286977,-7.055003709184729
170,391,LotusWear UC-05,Streetwear,Everyday,XL,black,12281.85,7574.216895,-0.2513420873613903,-22.22665549067054
171,938,HanoiStreet UC-01,Streetwear,Everyday,L,pink,18.82298104757963,12.133510917425138,0.09130373095557465,10.430268670035876
172,939,HanoiStreet UC-02,Streetwear,Everyday,XL,yellow,4494.106487018096,4269.401162667191,0.22306990218099365,24.99811091917295
173,940,HanoiStreet UC-03,Streetwear,Everyday,S,red,8270.437924528303,7856.916028301888,0.19735960405635744,21.82158542997604
174,941,HanoiStreet UC-04,Streetwear,Everyday,M,black,11339.37,9661.14324,0.07519166373993791,7.8099476240689985
175,942,HanoiStreet UC-05,Streetwear,Everyday,L,orange,7413.811748878924,6891.879401757848,0.18026425792008105,19.756810357454235
176,943,HanoiStreet UC-06,Streetwear,Everyday,XL,blue,8063.37,7660.201499999999,0.1984284317813909,21.951969035922282
177,944,HanoiStreet UC-07,Streetwear,Everyday,S,white,8971.2,4491.8798400000005,-0.44641837600224754,-36.013530312468106
178,945,HanoiStreet UC-08,Streetwear,Everyday,M,purple,8241.386433389545,7829.317111720067,0.19750793533142819,21.839671460685917
179,946,HanoiStreet UC-09,Streetwear,Everyday,L,green,8360.990689655173,4980.642153827586,-0.26974935262962063,-23.646538730956625
180,947,HanoiStreet UC-10,Streetwear,Everyday,XL,silver,8472.12,7214.857392000001,0.08701330098973514,9.09249360773184
181,948,HanoiStreet UC-11,Streetwear,Everyday,S,pink,9063.348260869563,5344.656469434784,-0.2832766514492633,-24.672341397877297
182,949,HanoiStreet UC-12,Streetwear,Everyday,M,yellow,15434.37,14662.6515,0.17106012953289707,18.657719186564087
183,950,HanoiStreet UC-13,Streetwear,Everyday,L,red,17009.37,10601.940321,-0.25443732327041957,-22.46637806706073
184,951,HanoiStreet UC-14,Streetwear,Everyday,XL,black,59.51685248967167,34.956088420323645,-0.06468959582217959,-6.431837163138876
185,952,HanoiStreet UC-15,Streetwear,Everyday,S,orange,3321.4462564991336,3155.3739436741766,0.23581601085956283,26.6048074394866
186,953,HanoiStreet UC-16,Streetwear,Everyday,M,blue,30.25584774884125,17.459877222806806,-0.042822726982738146,-4.421349602952565
187,954,HanoiStreet UC-17,Streetwear,Everyday,L,white,8325.9412900097,7430.902601333657,0.13465033094749934,14.415883838142413
188,955,HanoiStreet UC-18,Streetwear,Everyday,XL,purple,9605.663617021277,6085.187901382978,-0.21409647829894318,-19.27550698048837
189,956,HanoiStreet UC-19,Streetwear,Everyday,S,green,9913.23,9417.5685,0.18972221927471722,20.894055649501684
190,957,HanoiStreet UC-20,Streetwear,Everyday,M,silver,9761.416875,6531.3640310625005,-0.16011044328717006,-14.796961983305943
191,958,HanoiStreet UC-21,Streetwear,Everyday,L,pink,8992.782371134022,5238.295731185568,-0.29522903114226473,-25.56752384091921
192,959,HanoiStreet UC-22,Streetwear,Everyday,XL,yellow,10276.115901639345,6593.155962491804,-0.20424096067768716,-18.475694185893595
193,960,HanoiStreet UC-23,Streetwear,Everyday,S,red,34.02213294761335,20.90319692901535,0.0096407895920807,1.0155559849973486
194,961,HanoiStreet UC-24,Streetwear,Everyday,M,black,18.72951694189724,11.066773676274895,0.011517680386913032,1.2644260512733743
195,962,HanoiStreet UC-25,Streetwear,Everyday,L,orange,5887.006363636364,5592.656045454545,0.21168918408948834,23.581582734247874
196,963,HanoiStreet UC-26,Streetwear,Everyday,XL,blue,5122.755359042553,2717.10944243617,-0.3651171647071294,-30.596281249517084
197,964,HanoiStreet UC-27,Streetwear,Everyday,S,white,3906.510139211137,2223.9762222529,-0.2828976622794146,-24.648657941976698
198,965,HanoiStreet UC-28,Streetwear,Everyday,M,purple,6039.659921465968,3816.461104374345,-0.19703306392502284,-17.887499532868038
199,966,HanoiStreet UC-29,Streetwear,Everyday,L,green,5858.236646507408,3333.336651862716,-0.30056557071030277,-25.965830384240597
200,967,HanoiStreet UC-30,Streetwear,Everyday,XL,silver,8161.481464968154,6491.642357235669,0.020326840813092772,2.053806620031014
201,968,HanoiStreet UC-31,Streetwear,Everyday,S,pink,8354.878474576273,7937.134550847459,0.19693140698407774,21.769390772697164
202,969,HanoiStreet UC-32,Streetwear,Everyday,M,yellow,5039.37,3478.6771110000004,-0.10101446098719258,-9.610500409759926
203,970,HanoiStreet UC-33,Streetwear,Everyday,L,red,26.6355532099264,14.717172228159244,-0.07537600893917817,-7.71580109295903
204,971,HanoiStreet UC-34,Streetwear,Everyday,XL,black,15434.37,14662.6515,0.17106012953289707,18.657719186564087
205,972,HanoiStreet UC-35,Streetwear,Everyday,S,orange,8000.37,5880.27195,-0.05779393210761796,-5.616459003480355
206,973,HanoiStreet UC-36,Streetwear,Everyday,M,blue,7486.731672597865,4697.92412455516,-0.21308990466224564,-19.19495264702779
207,974,HanoiStreet UC-37,Streetwear,Everyday,L,white,8151.269169550173,6372.662236754326,0.0031361537402645467,0.3141571062484625
208,975,HanoiStreet UC-38,Streetwear,Everyday,XL,purple,8846.74,8404.403,0.19452011200703545,21.47589496843957
209,976,HanoiStreet UC-39,Streetwear,Everyday,S,green,3962.158343558282,3764.050426380368,0.22838040901889478,25.66488975617754
210,977,HanoiStreet UC-40,Streetwear,Everyday,M,silver,5978.196828266228,4912.882153469187,0.06610376084167413,6.835242366560225
211,978,HanoiStreet UC-41,Streetwear,Everyday,L,pink,9462.733636363637,7198.301477181818,-0.030512541087816203,-3.0055781574059597
212,979,HanoiStreet UC-42,Streetwear,Everyday,XL,yellow,4727.334705882353,4490.967970588235,0.22093713148647254,24.731368506251858
213,980,HanoiStreet UC-43,Streetwear,Everyday,S,red,4989.868578947368,4740.37515,0.21865879528615828,24.447076988132377
